Id,car_year,model_year_start,model_year_end,mile,cost,car_model,model_3,model_BT-50 PRO,model_CX-3,model_CX-30,model_CX-5,model_CX-8,sub_model_1.5,sub_model_1.6,sub_model_2.0,sub_model_2.2,sub_model_2.5,sub_model_3.2,sub_model_name_C,sub_model_name_C Sports,sub_model_name_Comfort,sub_model_name_DOUBLE CAB Hi-Racer,sub_model_name_DOUBLE CAB R 4WD,sub_model_name_DOUBLE CAB THUNDER Hi-Racer,sub_model_name_E,sub_model_name_E Sports,sub_model_name_Elegance Groove,sub_model_name_Elegance Maxx,sub_model_name_Elegance Spirit,sub_model_name_FREE STYLE CAB Hi-Racer,sub_model_name_FREE STYLE CAB THUNDER Hi-Racer,sub_model_name_FREE STYLE CAB V,sub_model_name_Groove,sub_model_name_High,sub_model_name_High Connect,sub_model_name_High Plus,sub_model_name_Maxx,sub_model_name_Maxx Sports,sub_model_name_R Sport,sub_model_name_S,sub_model_name_S Leather,sub_model_name_S Leather Sports,sub_model_name_S Sports,sub_model_name_SP,sub_model_name_SP Sports,sub_model_name_Spirit,sub_model_name_Spirit Sports,sub_model_name_Sports Groove,sub_model_name_Sports High,sub_model_name_Sports High Connect,sub_model_name_Sports High Plus,sub_model_name_Sports Maxx Sports,sub_model_name_Sports Spirit,sub_model_name_Sports Standard,sub_model_name_Standard,sub_model_name_Turbo SP 4WD,sub_model_name_XD,sub_model_name_XD High Connect,sub_model_name_XD High Plus,sub_model_name_XD High Plus L,sub_model_name_XD Sport High Plus L,sub_model_name_XD Sports,sub_model_name_XD Sports High Connect,sub_model_name_XD Sports High Plus,sub_model_name_XDL,sub_model_name_XDL 4WD,sub_model_name_XDL Exclusive 4WD,car_type_Pickup,car_type_SUV,car_type_Sedan,transmission_MT,color_blue,color_brown,color_cream,color_gold,color_gray,color_green,color_other,color_red,color_silver,color_sky,color_white
20,-1.6701463651592794,-2.014420217914345,-1.817434047426011,1.8112662010599572,189000,Mazda 2 1.5 Elegance Spirit Sedan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,-0.019906211794723325,0.1983178366928489,0.9179908146819804,0.12197300026709365,359000,Mazda 2 1.3 High Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22,1.3002859108969216,0.1983178366928489,0.1719658522888919,-0.7994596547108319,599000,Mazda CX-3 2.0 Base Plus SUV,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,-0.6800022731405457,-0.17047183907501678,-0.8227340975685595,0.5059032731745626,459000,Mazda 3 2.0 S Sedan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,-0.019906211794723325,-0.17047183907501678,-0.8227340975685595,0.6594753823375502,519000,Mazda 3 2.0 S Sports Hatchback,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,-1.010050303813457,-0.5392615148428825,-1.320084072497285,-0.03159910889589395,500000,Mazda CX-5 2.2 XDL 4WD SUV,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1.3002859108969216,0.1983178366928489,0.1719658522888919,-0.49231543638485675,579000,Mazda CX-3 2.0 Comfort SUV,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,-0.019906211794723325,0.1983178366928489,0.9179908146819804,0.736261436919044,309000,Mazda 2 1.3 Sports High Connect Hatchback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.9702378802240103,0.1983178366928489,0.9179908146819804,-0.5691014909663505,450000,Mazda 2 1.3 High Connect Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,-0.019906211794723325,0.1983178366928489,0.1719658522888919,0.12197300026709365,415000,Mazda CX-3 2.0 S SUV,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
